ID,logTime,lidarDistance,setPoint,diff,upMotor,yawMotor,throttleMotor,p_up,i_up,d_up
289500,2022-11-08 16:33:37.003,1053,550,-503,0,0,0,2,0,0
289499,2022-11-08 16:33:36.793,1053,550,-503,0,0,0,2,0,0
289498,2022-11-08 16:33:36.587,1033,550,-483,0,0,0,2,0,0
289497,2022-11-08 16:33:36.393,1046,550,-496,0,0,0,2,0,0
289496,2022-11-08 16:33:36.197,1042,550,-492,0,0,0,2,0,0
289495,2022-11-08 16:33:35.983,993,550,-443,0,0,0,2,0,0
289494,2022-11-08 16:33:35.777,993,550,-443,0,0,0,2,0,0
289493,2022-11-08 16:33:35.597,979,550,-429,0,0,0,2,0,0
289492,2022-11-08 16:33:35.387,1031,550,-481,0,0,0,2,0,0
289491,2022-11-08 16:33:35.187,1029,550,-479,0,0,0,2,0,0
289490,2022-11-08 16:33:34.993,975,550,-425,0,0,0,2,0,0
289489,2022-11-08 16:33:34.753,975,550,-425,0,0,0,2,0,0
289488,2022-11-08 16:33:34.573,1030,550,-480,0,0,0,2,0,0
289487,2022-11-08 16:33:34.363,1038,550,-488,0,0,0,2,0,0
289486,2022-11-08 16:33:34.173,1038,550,-488,0,0,0,2,0,0
289485,2022-11-08 16:33:33.967,1008,550,-458,0,0,0,2,0,0
289484,2022-11-08 16:33:33.737,1008,550,-458,0,0,0,2,0,0
289483,2022-11-08 16:33:33.590,1008,550,-458,0,0,0,2,0,0
289482,2022-11-08 16:33:33.347,1001,550,-451,0,0,0,2,0,0
289480,2022-11-08 16:33:32.953,1022,550,-472,0.400047,0,0,2,0,0
289479,2022-11-08 16:33:32.713,1018,550,-468,0.4,0,0,2,0,0
289478,2022-11-08 16:33:32.530,1018,550,-468,0,0,0,2,0,0
289477,2022-11-08 16:33:32.287,1024,550,-474,0,0,0,2,0,0
289476,2022-11-08 16:33:32.107,1026,550,-476,0,0,0,2,0,0
289475,2022-11-08 16:33:31.890,1022,550,-472,0,0,0,2,0,0
289474,2022-11-08 16:33:31.717,984,550,-434,0,0,0,2,0,0
289473,2022-11-08 16:33:31.480,984,550,-434,0,0,0,2,0,0
289472,2022-11-08 16:33:31.283,1030,550,-480,0,0,0,2,0,0
289471,2022-11-08 16:33:31.047,1015,550,-465,0,0,0,2,0,0
289470,2022-11-08 16:33:30.887,1017,550,-467,0,0,0,2,0,0
289469,2022-11-08 16:33:30.387,998,550,-448,0,0,0,2,0,0
289468,2022-11-08 16:33:30.210,998,550,-448,0,0,0,2,0,0
289467,2022-11-08 16:33:30.003,958,550,-408,0,0,0,2,0,0
289466,2022-11-08 16:33:29.773,958,550,-408,0,0,0,2,0,0
289465,2022-11-08 16:33:29.600,958,550,-408,0,0,0,2,0,0
289464,2022-11-08 16:33:29.387,955,550,-405,0,0,0,2,0,0
289463,2022-11-08 16:33:29.190,949,550,-399,0,0,0,2,0,0
289462,2022-11-08 16:33:29.007,938,550,-388,0,0,0,2,0,0
289461,2022-11-08 16:33:28.773,938,550,-388,0,0,0,2,0,0
289460,2022-11-08 16:33:28.577,876,550,-326,0,0,0,2,0,0
289459,2022-11-08 16:33:28.367,909,550,-359,0,0,0,2,0,0
289458,2022-11-08 16:33:28.167,895,550,-345,0,0,0,2,0,0
289457,2022-11-08 16:33:27.977,907,550,-357,0,0,0,2,0,0
289456,2022-11-08 16:33:27.753,907,550,-357,0,0,0,2,0,0
289455,2022-11-08 16:33:27.557,905,550,-355,0,0,0,2,0,0
289454,2022-11-08 16:33:27.347,905,550,-355,0,0,0,2,0,0
289453,2022-11-08 16:33:27.150,904,550,-354,0,0,0,2,0,0
289452,2022-11-08 16:33:26.953,850,550,-300,0,0,0,2,0,0
289451,2022-11-08 16:33:26.737,850,550,-300,0,0,0,2,0,0
289450,2022-11-08 16:33:26.533,872,550,-322,0,0,0,2,0,0
289449,2022-11-08 16:33:26.327,892,550,-342,0,0,0,2,0,0
289448,2022-11-08 16:33:26.133,892,550,-342,0,0,0,2,0,0
289447,2022-11-08 16:33:25.927,895,550,-345,0,0,0,2,0,0
289446,2022-11-08 16:33:25.747,895,550,-345,0,0,0,2,0,0
289445,2022-11-08 16:33:25.497,896,550,-346,0,0,0,2,0,0
289444,2022-11-08 16:33:25.307,896,550,-346,0,0,0,2,0,0
289443,2022-11-08 16:33:25.107,891,550,-341,0,0,0,2,0,0
289442,2022-11-08 16:33:24.917,800,550,-250,0,0,0,2,0,0
289441,2022-11-08 16:33:24.687,880,550,-330,0,0,0,2,0,0
289440,2022-11-08 16:33:24.493,874,550,-324,0,0,0,2,0,0
289439,2022-11-08 16:33:24.287,881,550,-331,0,0,0,2,0,0
289438,2022-11-08 16:33:24.083,885,550,-335,0,0,0,2,0,0
289437,2022-11-08 16:33:23.890,890,550,-340,0,0,0,2,0,0
289436,2022-11-08 16:33:23.693,889,550,-339,0,0,0,2,0,0
289435,2022-11-08 16:33:23.487,884,550,-334,0,0,0,2,0,0
289434,2022-11-08 16:33:23.287,875,550,-325,0,0,0,2,0,0
289433,2022-11-08 16:33:23.083,859,550,-309,0,0,0,2,0,0
289432,2022-11-08 16:33:22.887,877,550,-327,0,0,0,2,0,0
289431,2022-11-08 16:33:22.667,884,550,-334,0,0,0,2,0,0
289430,2022-11-08 16:33:22.470,891,550,-341,0,0,0,2,0,0
289429,2022-11-08 16:33:22.270,895,550,-345,0,0,0,2,0,0
289428,2022-11-08 16:33:22.067,892,550,-342,0,0,0,2,0,0
289427,2022-11-08 16:33:21.867,884,550,-334,0,0,0,2,0,0
289426,2022-11-08 16:33:21.650,879,550,-329,0,0,0,2,0,0
289425,2022-11-08 16:33:21.463,824,550,-274,0,0,0,2,0,0
289423,2022-11-08 16:33:20.997,892,550,-342,0,0,0,2,0,0
289422,2022-11-08 16:33:20.783,892,550,-342,0,0,0,2,0,0
289421,2022-11-08 16:33:20.617,892,550,-342,0,0,0,2,0,0
289420,2022-11-08 16:33:20.410,886,550,-336,0,0,0,2,0,0
289419,2022-11-08 16:33:20.197,881,550,-331,0,0,0,2,0,0
289418,2022-11-08 16:33:19.980,808,550,-258,0,0,0,2,0,0
289417,2022-11-08 16:33:19.773,808,550,-258,0,0,0,2,0,0
289416,2022-11-08 16:33:19.567,885,550,-335,0,0,0,2,0,0
289415,2022-11-08 16:33:19.377,891,550,-341,0,0,0,2,0,0
289414,2022-11-08 16:33:19.170,888,550,-338,0,0,0,2,0,0
289413,2022-11-08 16:33:18.960,876,550,-326,0,0,0,2,0,0
289412,2022-11-08 16:33:18.750,876,550,-326,0,0,0,2,0,0
289411,2022-11-08 16:33:18.547,868,550,-318,0,0,0,2,0,0
289410,2022-11-08 16:33:18.367,780,550,-230,0,0,0,2,0,0
289409,2022-11-08 16:33:18.147,850,550,-300,0,0,0,2,0,0
289408,2022-11-08 16:33:17.943,843,550,-293,0,0,0,2,0,0
289407,2022-11-08 16:33:17.737,843,550,-293,0,0,0,2,0,0
289406,2022-11-08 16:33:17.540,822,550,-272,0,0,0,2,0,0
289405,2022-11-08 16:33:17.340,827,550,-277,0,0,0,2,0,0
289404,2022-11-08 16:33:17.157,815,550,-265,0,0,0,2,0,0
289403,2022-11-08 16:33:16.930,746,550,-196,0,0,0,2,0,0
289402,2022-11-08 16:33:16.747,733,550,-183,0,0,0,2,0,0
289401,2022-11-08 16:33:16.520,782,550,-232,0,0,0,2,0,0
289400,2022-11-08 16:33:16.323,808,550,-258,0,0,0,2,0,0
289399,2022-11-08 16:33:16.133,802,550,-252,0,0,0,2,0,0
289398,2022-11-08 16:33:15.927,792,550,-242,0,0,0,2,0,0
289397,2022-11-08 16:33:15.707,779,550,-229,0,0,0,2,0,0
289396,2022-11-08 16:33:15.487,769,550,-219,0,0,0,2,0,0
289395,2022-11-08 16:33:15.293,760,550,-210,0,0,0,2,0,0
289394,2022-11-08 16:33:15.090,755,550,-205,0,0,0,2,0,0
289393,2022-11-08 16:33:14.903,750,550,-200,0,0,0,2,0,0
289392,2022-11-08 16:33:14.693,750,550,-200,0,0,0,2,0,0
289391,2022-11-08 16:33:14.497,739,550,-189,0,0,0,2,0,0
289390,2022-11-08 16:33:14.317,672,550,-122,0,0,0,2,0,0
289389,2022-11-08 16:33:14.093,735,550,-185,0,0,0,2,0,0
289388,2022-11-08 16:33:13.883,745,550,-195,0,0,0,2,0,0
289387,2022-11-08 16:33:13.667,701,550,-151,0,0,0,2,0,0
289386,2022-11-08 16:33:13.467,657,550,-107,0,0,0,2,0,0
289385,2022-11-08 16:33:13.287,727,550,-177,0,0,0,2,0,0
289384,2022-11-08 16:33:13.070,724,550,-174,0,0,0,2,0,0
289383,2022-11-08 16:33:12.877,719,550,-169,0,0,0,2,0,0
289382,2022-11-08 16:33:12.650,713,550,-163,0,0,0,2,0,0
289381,2022-11-08 16:33:12.443,707,550,-157,0,0,0,2,0,0
289380,2022-11-08 16:33:12.260,672,550,-122,0,0,0,2,0,0
289379,2022-11-08 16:33:12.067,696,550,-146,0,0,0,2,0,0
289378,2022-11-08 16:33:11.780,696,550,-146,0,0,0,2,0,0
289377,2022-11-08 16:33:11.587,700,550,-150,0,0,0,2,0,0
289376,2022-11-08 16:33:11.383,710,550,-160,0,0,0,2,0,0
289375,2022-11-08 16:33:11.197,712,550,-162,0,0,0,2,0,0
289374,2022-11-08 16:33:10.987,694,550,-144,0,0,0,2,0,0
289373,2022-11-08 16:33:10.780,694,550,-144,0,0,0,2,0,0
289372,2022-11-08 16:33:10.567,692,550,-142,0,0,0,2,0,0
289371,2022-11-08 16:33:10.367,691,550,-141,0,0,0,2,0,0
289370,2022-11-08 16:33:10.170,604,550,-54,0,0,0,2,0,0
289369,2022-11-08 16:33:09.970,701,550,-151,0,0,0,2,0,0
289368,2022-11-08 16:33:09.757,701,550,-151,0,0,0,2,0,0
289367,2022-11-08 16:33:09.583,707,550,-157,0,0,0,2,0,0
289366,2022-11-08 16:33:09.383,712,550,-162,0,0,0,2,0,0
289365,2022-11-08 16:33:09.130,664,550,-114,0,0,0,2,0,0
289364,2022-11-08 16:33:08.977,747,550,-197,0,0,0,2,0,0
289363,2022-11-08 16:33:08.733,747,550,-197,0,0,0,2,0,0
289362,2022-11-08 16:33:08.497,747,550,-197,0,0,0,2,0,0
289361,2022-11-08 16:33:08.323,751,550,-201,0,0,0,2,0,0
289360,2022-11-08 16:33:08.097,752,550,-202,0,0,0,2,0,0
289359,2022-11-08 16:33:07.897,751,550,-201,0,0,0,2,0,0
289358,2022-11-08 16:33:07.693,749,550,-199,0,0,0,2,0,0
289357,2022-11-08 16:33:07.513,744,550,-194,0,0,0,2,0,0
289356,2022-11-08 16:33:07.280,739,550,-189,0,0,0,2,0,0
289355,2022-11-08 16:33:07.117,733,550,-183,0,0,0,2,0,0
289354,2022-11-08 16:33:06.897,729,550,-179,0,0,0,2,0,0
289353,2022-11-08 16:33:06.693,725,550,-175,0,0,0,2,0,0
289352,2022-11-08 16:33:06.490,728,550,-178,0,0,0,2,0,0
289351,2022-11-08 16:33:06.290,728,550,-178,0,0,0,2,0,0
289350,2022-11-08 16:33:06.087,735,550,-185,0,0,0,2,0,0
289349,2022-11-08 16:33:05.887,782,550,-232,0,0,0,2,0,0
289348,2022-11-08 16:33:05.697,795,550,-245,0,0,0,2,0,0
289347,2022-11-08 16:33:04.760,795,550,-245,0,0,0,2,0,0
289346,2022-11-08 16:33:04.573,799,550,-249,0,0,0,2,0,0
289344,2022-11-08 16:33:04.203,257,550,293,0,0,0,2,0,0
289343,2022-11-08 16:33:03.207,813,550,-263,0,0,0,2,0,0
289342,2022-11-08 16:33:02.930,822,550,-272,0,0,0,2,0,0
289341,2022-11-08 16:33:02.710,829,550,-279,0,0,0,2,0,0
289340,2022-11-08 16:33:02.510,836,550,-286,0,0,0,2,0,0
289339,2022-11-08 16:33:02.290,860,550,-310,0,0,0,2,0,0
289338,2022-11-08 16:33:02.113,876,550,-326,0,0,0,2,0,0
289337,2022-11-08 16:33:01.900,876,550,-326,0,0,0,2,0,0
289336,2022-11-08 16:33:01.687,888,550,-338,0,0,0,2,0,0
289335,2022-11-08 16:33:01.477,889,550,-339,0,0,0,2,0,0
289334,2022-11-08 16:33:01.270,891,550,-341,0,0,0,2,0,0
289333,2022-11-08 16:33:01.067,890,550,-340,0,0,0,2,0,0
289332,2022-11-08 16:33:00.877,892,550,-342,0,0,0,2,0,0
289331,2022-11-08 16:33:00.700,891,550,-341,0,0,0,2,0,0
289330,2022-11-08 16:33:00.487,899,550,-349,0,0,0,2,0,0
289329,2022-11-08 16:33:00.247,909,550,-359,0,0,0,2,0,0
289328,2022-11-08 16:33:00.033,926,550,-376,0,0,0,2,0,0
289327,2022-11-08 16:32:59.853,926,550,-376,0,0,0,2,0,0
289326,2022-11-08 16:32:59.640,929,550,-379,0,0,0,2,0,0
289325,2022-11-08 16:32:59.427,929,550,-379,0,0,0,2,0,0
289324,2022-11-08 16:32:59.233,928,550,-378,0,0,0,2,0,0
289323,2022-11-08 16:32:59.027,932,550,-382,0,0,0,2,0,0
289322,2022-11-08 16:32:58.830,932,550,-382,0,0,0,2,0,0
289320,2022-11-08 16:32:58.443,959,550,-409,0,0,0,2,0,0
289319,2022-11-08 16:32:58.210,979,550,-429,0,0,0,2,0,0
289318,2022-11-08 16:32:57.983,979,550,-429,0,0,0,2,0,0
289317,2022-11-08 16:32:57.793,1007,550,-457,0,0,0,2,0,0
289316,2022-11-08 16:32:57.600,1018,550,-468,0,0,0,2,0,0
289315,2022-11-08 16:32:57.393,960,550,-410,0,0,0,2,0,0
289314,2022-11-08 16:32:57.190,1050,550,-500,0,0,0,2,0,0
289313,2022-11-08 16:32:57.010,1048,550,-498,0,0,0,2,0,0
289312,2022-11-08 16:32:56.787,1048,550,-498,0,0,0,2,0,0
289311,2022-11-08 16:32:56.597,1007,550,-457,0,0,0,2,0,0
289310,2022-11-08 16:32:56.347,1051,550,-501,0,0,0,2,0,0
289309,2022-11-08 16:32:56.173,669,550,-119,0,0,0,2,0,0
289308,2022-11-08 16:32:55.630,1052,550,-502,0,0,0,2,0,0
289307,2022-11-08 16:32:55.447,950,550,-400,0,0,0,2,0,0
289306,2022-11-08 16:32:55.203,1000,550,-450,0,0,0,2,0,0
289305,2022-11-08 16:32:55.023,988,550,-438,0,0,0,2,0,0
289304,2022-11-08 16:32:54.790,988,550,-438,0,0,0,2,0,0
289303,2022-11-08 16:32:54.630,947,550,-397,0,0,0,2,0,0
289302,2022-11-08 16:32:54.387,895,550,-345,0,0,0,2,0,0
289301,2022-11-08 16:32:54.183,905,550,-355,0,0,0,2,0,0
289300,2022-11-08 16:32:53.977,976,550,-426,0,0,0,2,0,0
289299,2022-11-08 16:32:53.773,976,550,-426,0,0,0,2,0,0
289298,2022-11-08 16:32:53.577,974,550,-424,0,0,0,2,0,0
289297,2022-11-08 16:32:53.367,978,550,-428,0,0,0,2,0,0
289296,2022-11-08 16:32:53.207,988,550,-438,0,0,0,2,0,0
289295,2022-11-08 16:32:52.987,1017,550,-467,0,0,0,2,0,0
289294,2022-11-08 16:32:52.763,1017,550,-467,0,0,0,2,0,0
289293,2022-11-08 16:32:52.573,1017,550,-467,0,0,0,2,0,0
289292,2022-11-08 16:32:52.380,1014,550,-464,0,0,0,2,0,0
289291,2022-11-08 16:32:52.193,1040,550,-490,0,0,0,2,0,0
289290,2022-11-08 16:32:51.293,1062,550,-512,0,0,0,2,0,0
289289,2022-11-08 16:32:51.110,1079,550,-529,0,0,0,2,0,0
289288,2022-11-08 16:32:50.907,1091,550,-541,0,0,0,2,0,0
289287,2022-11-08 16:32:50.700,1078,550,-528,0,0,0,2,0,0
289286,2022-11-08 16:32:50.487,1075,550,-525,0,0,0,2,0,0
289285,2022-11-08 16:32:50.287,1018,550,-468,0,0,0,2,0,0
289279,2022-11-08 16:32:49.073,1036,550,-486,0,0,0,2,0,0
289278,2022-11-08 16:32:48.873,1071,550,-521,0,0,0,2,0,0
289277,2022-11-08 16:32:48.647,1033,550,-483,0,0,0,2,0,0
289272,2022-11-08 16:32:47.583,1081,550,-531,0,0,0,2,0,0
289271,2022-11-08 16:32:47.383,1087,550,-537,0,0,0,2,0,0
289270,2022-11-08 16:32:47.233,1080,550,-530,0,0,0,2,0,0
289265,2022-11-08 16:32:46.177,883,550,-333,0,0,0,2,0,0
289264,2022-11-08 16:32:45.973,618,550,-68,0,0,0,2,0,0
289263,2022-11-08 16:32:45.760,618,550,-68,0,0,0,2,0,0
289252,2022-11-08 16:32:43.420,1082,550,-532,0,0,0,2,0,0
289251,2022-11-08 16:32:43.220,1077,550,-527,0,0,0,2,0,0
289250,2022-11-08 16:32:42.297,1074,550,-524,0,0,0,2,0,0
289249,2022-11-08 16:32:42.097,1060,550,-510,0,0,0,2,0,0
289248,2022-11-08 16:32:41.890,1060,550,-510,0,0,0,2,0,0
289247,2022-11-08 16:32:41.613,1025,550,-475,0,0,0,2,0,0
289246,2022-11-08 16:32:41.433,1025,550,-475,0,0,0,2,0,0
289245,2022-11-08 16:32:41.183,1082,550,-532,0,0,0,2,0,0
289244,2022-11-08 16:32:40.990,1084,550,-534,0,0,0,2,0,0
289243,2022-11-08 16:32:40.823,1077,550,-527,0,0,0,2,0,0
289242,2022-11-08 16:32:40.577,1079,550,-529,0,0,0,2,0,0
289241,2022-11-08 16:32:40.370,1075,550,-525,0,0,0,2,0,0
289240,2022-11-08 16:32:40.187,1075,550,-525,0,0,0,2,0,0
289239,2022-11-08 16:32:39.937,1051,550,-501,0,0,0,2,0,0
289238,2022-11-08 16:32:39.767,1051,550,-501,0,0,0,2,0,0
289237,2022-11-08 16:32:39.553,1035,550,-485,0,0,0,2,0,0
289236,2022-11-08 16:32:39.360,964,550,-414,0,0,0,2,0,0
289235,2022-11-08 16:32:39.153,964,550,-414,0,0,0,2,0,0
289234,2022-11-08 16:32:38.940,1008,550,-458,0,0,0,2,0,0
289233,2022-11-08 16:32:38.733,984,550,-434,0,0,0,2,0,0
289232,2022-11-08 16:32:37.820,984,550,-434,0,0,0,2,0,0
289231,2022-11-08 16:32:37.627,970,550,-420,0,0,0,2,0,0
289230,2022-11-08 16:32:37.420,971,550,-421,0,0,0,2,0,0
289229,2022-11-08 16:32:37.203,1004,550,-454,0,0,0,2,0,0
289228,2022-11-08 16:32:37.013,1004,550,-454,0,0,0,2,0,0
289227,2022-11-08 16:32:36.807,1004,550,-454,0,0,0,2,0,0
289226,2022-11-08 16:32:36.617,1034,550,-484,0,0,0,2,0,0
289225,2022-11-08 16:32:36.373,1028,550,-478,0,0,0,2,0,0
289223,2022-11-08 16:32:35.943,1087,550,-537,0,0,0,2,0,0
289222,2022-11-08 16:32:35.690,1073,550,-523,0,0,0,2,0,0
289221,2022-11-08 16:32:34.970,1024,550,-474,0,0,0,2,0,0
289220,2022-11-08 16:32:34.763,1024,550,-474,0,0,0,2,0,0
289219,2022-11-08 16:32:34.567,975,550,-425,0,0,0,2,0,0
289218,2022-11-08 16:32:34.367,1035,550,-485,0,0,0,2,0,0
289217,2022-11-08 16:32:34.170,1041,550,-491,0,0,0,2,0,0
289216,2022-11-08 16:32:33.963,1035,550,-485,0,0,0,2,0,0
289215,2022-11-08 16:32:33.767,1035,550,-485,0,0,0,2,0,0
289214,2022-11-08 16:32:33.557,1037,550,-487,0,0,0,2,0,0
289213,2022-11-08 16:32:33.347,616,550,-66,0,0,0,2,0,0
289212,2022-11-08 16:32:33.170,623,550,-73,0,0,0,2,0,0
289211,2022-11-08 16:32:32.883,1056,550,-506,0,0,0,2,0,0
289210,2022-11-08 16:32:32.707,1056,550,-506,0,0,0,2,0,0
289209,2022-11-08 16:32:31.587,1065,550,-515,0,0,0,2,0,0
289207,2022-11-08 16:32:31.193,1085,550,-535,0,0,0,2,0,0
289206,2022-11-08 16:32:30.940,1096,550,-546,0,0,0,2,0,0
289205,2022-11-08 16:32:30.737,1096,550,-546,0,0,0,2,0,0
289204,2022-11-08 16:32:30.533,1100,550,-550,0,0,0,2,0,0
289203,2022-11-08 16:32:30.333,1100,550,-550,0,0,0,2,0,0
289202,2022-11-08 16:32:30.133,1056,550,-506,0,0,0,2,0,0
289201,2022-11-08 16:32:29.937,1098,550,-548,0,0,0,2,0,0
289200,2022-11-08 16:32:29.730,1098,550,-548,0,0,0,2,0,0
289199,2022-11-08 16:32:29.550,1092,550,-542,0,0,0,2,0,0
289198,2022-11-08 16:32:29.317,1085,550,-535,0,0,0,2,0,0
289197,2022-11-08 16:32:29.140,1064,550,-514,0,0,0,2,0,0
289196,2022-11-08 16:32:28.913,999,550,-449,0,0,0,2,0,0
289195,2022-11-08 16:32:28.697,997,550,-447,0,0,0,2,0,0
289194,2022-11-08 16:32:27.760,997,550,-447,0,0,0,2,0,0
289193,2022-11-08 16:32:27.583,991,550,-441,0,0,0,2,0,0
289192,2022-11-08 16:32:27.353,983,550,-433,0,0,0,2,0,0
289191,2022-11-08 16:32:27.143,991,550,-441,0,0,0,2,0,0
289190,2022-11-08 16:32:26.937,962,550,-412,0,0,0,2,0,0
289189,2022-11-08 16:32:26.723,962,550,-412,0,0,0,2,0,0
289188,2022-11-08 16:32:26.537,962,550,-412,0,0,0,2,0,0
289187,2022-11-08 16:32:26.327,951,550,-401,0,0,0,2,0,0
289186,2022-11-08 16:32:26.080,960,550,-410,0,0,0,2,0,0
289185,2022-11-08 16:32:25.873,960,550,-410,0,0,0,2,0,0
289184,2022-11-08 16:32:25.663,1012,550,-462,0,0,0,2,0,0
289183,2022-11-08 16:32:25.467,1012,550,-462,0,0,0,2,0,0
289182,2022-11-08 16:32:25.213,1027,550,-477,0,0,0,2,0,0
289181,2022-11-08 16:32:25.020,1027,550,-477,0,0,0,2,0,0
289179,2022-11-08 16:32:24.647,993,550,-443,0,0,0,2,0,0
289178,2022-11-08 16:32:24.403,1046,550,-496,0,0,0,2,0,0
289177,2022-11-08 16:32:24.207,1046,550,-496,0,0,0,2,0,0
289176,2022-11-08 16:32:23.990,1049,550,-499,0,0,0,2,0,0
289175,2022-11-08 16:32:23.773,1049,550,-499,0,0,0,2,0,0
289174,2022-11-08 16:32:23.613,1046,550,-496,0,0,0,2,0,0
289173,2022-11-08 16:32:23.377,1040,550,-490,0,0,0,2,0,0
289172,2022-11-08 16:32:23.190,1040,550,-490,0,0,0,2,0,0
289171,2022-11-08 16:32:22.947,1036,550,-486,0,0,0,2,0,0
289170,2022-11-08 16:32:22.777,1033,550,-483,0,0,0,2,0,0
289169,2022-11-08 16:32:22.563,1022,550,-472,0,0,0,2,0,0
289168,2022-11-08 16:32:22.370,1022,550,-472,0,0,0,2,0,0
289167,2022-11-08 16:32:22.170,1016,550,-466,0,0,0,2,0,0
289166,2022-11-08 16:32:21.930,1026,550,-476,0,0,0,2,0,0
289165,2022-11-08 16:32:21.767,1026,550,-476,0,0,0,2,0,0
289164,2022-11-08 16:32:21.553,1030,550,-480,0,0,0,2,0,0
289163,2022-11-08 16:32:21.357,1032,550,-482,0,0,0,2,0,0
289162,2022-11-08 16:32:21.153,1034,550,-484,0,0,0,2,0,0
289161,2022-11-08 16:32:20.897,1036,550,-486,0,0,0,2,0,0
289160,2022-11-08 16:32:20.730,1036,550,-486,0,0,0,2,0,0
289159,2022-11-08 16:32:20.497,1039,550,-489,0,0,0,2,0,0
289158,2022-11-08 16:32:20.300,1058,550,-508,0,0,0,2,0,0
289157,2022-11-08 16:32:20.113,1067,550,-517,0,0,0,2,0,0
289156,2022-11-08 16:32:19.920,1045,550,-495,0,0,0,2,0,0
289155,2022-11-08 16:32:19.673,655,550,-105,0,0,0,2,0,0
289154,2022-11-08 16:32:19.473,1037,550,-487,0,0,0,2,0,0
289153,2022-11-08 16:32:19.300,1073,550,-523,0,0,0,2,0,0
289152,2022-11-08 16:32:19.077,1082,550,-532,0,0,0,2,0,0
289151,2022-11-08 16:32:18.870,1098,550,-548,0,0,0,2,0,0
289145,2022-11-08 16:32:17.627,1091,550,-541,0,0,0,2,0,0
289144,2022-11-08 16:32:17.443,1047,550,-497,0,0,0,2,0,0
289140,2022-11-08 16:32:16.637,1083,550,-533,0,0,0,2,0,0
289139,2022-11-08 16:32:16.423,1082,550,-532,0,0,0,2,0,0
289137,2022-11-08 16:32:16.010,1069,550,-519,0,0,0,2,0,0
289136,2022-11-08 16:32:15.827,1069,550,-519,0,0,0,2,0,0
289135,2022-11-08 16:32:15.590,1048,550,-498,0,0,0,2,0,0
289134,2022-11-08 16:32:15.417,1036,550,-486,0,0,0,2,0,0
289133,2022-11-08 16:32:15.217,1067,550,-517,0,0,0,2,0,0
289132,2022-11-08 16:32:15.000,1046,550,-496,0,0,0,2,0,0
289131,2022-11-08 16:32:14.780,1046,550,-496,0,0,0,2,0,0
289130,2022-11-08 16:32:14.587,1048,550,-498,0,0,0,2,0,0
289129,2022-11-08 16:32:14.390,1057,550,-507,0,0,0,2,0,0
289128,2022-11-08 16:32:14.187,1034,550,-484,0,0,0,2,0,0
289127,2022-11-08 16:32:13.997,1034,550,-484,0,0,0,2,0,0
289126,2022-11-08 16:32:13.750,1069,550,-519,0,0,0,2,0,0
289125,2022-11-08 16:32:13.567,1062,550,-512,0,0,0,2,0,0
289124,2022-11-08 16:32:13.350,1038,550,-488,0,0,0,2,0,0
289123,2022-11-08 16:32:13.163,1033,550,-483,0,0,0,2,0,0
289122,2022-11-08 16:32:12.937,1025,550,-475,0,0,0,2,0,0
289121,2022-11-08 16:32:12.707,1025,550,-475,0,0,0,2,0,0
289120,2022-11-08 16:32:12.497,1021,550,-471,0,0,0,2,0,0
289119,2022-11-08 16:32:12.293,1018,550,-468,0,0,0,2,0,0
289118,2022-11-08 16:32:12.087,1018,550,-468,0,0,0,2,0,0
289117,2022-11-08 16:32:11.883,1018,550,-468,0,0,0,2,0,0
289116,2022-11-08 16:32:11.687,1021,550,-471,0,0,0,2,0,0
289115,2022-11-08 16:32:11.507,1021,550,-471,0,0,0,2,0,0
289114,2022-11-08 16:32:11.293,1027,550,-477,0,0,0,2,0,0
289113,2022-11-08 16:32:11.087,1034,550,-484,0,0,0,2,0,0
289112,2022-11-08 16:32:10.897,1037,550,-487,0,0,0,2,0,0
289111,2022-11-08 16:32:10.683,1046,550,-496,0,0,0,2,0,0
289110,2022-11-08 16:32:10.480,1065,550,-515,0,0,0,2,0,0
289109,2022-11-08 16:32:10.273,1075,550,-525,0,0,0,2,0,0
289100,2022-11-08 16:32:08.390,1092,550,-542,0,0,0,2,0,0
289099,2022-11-08 16:32:08.193,1041,550,-491,0,0,0,2,0,0
289098,2022-11-08 16:32:07.993,1088,550,-538,0,0,0,2,0,0
289097,2022-11-08 16:32:07.787,1088,550,-538,0,0,0,2,0,0
289096,2022-11-08 16:32:07.567,1094,550,-544,0,0,0,2,0,0
289094,2022-11-08 16:32:07.177,1096,550,-546,0,0,0,2,0,0
289093,2022-11-08 16:32:06.963,0,550,550,0,0,0,2,0,0
289092,2022-11-08 16:32:06.797,0,550,550,0,0,0,2,0,0
289029,2022-11-08 16:31:53.897,5,550,545,0,0,0,2,0,0
289011,2022-11-08 16:31:48.907,116,550,434,0,0,0,2,0,0
289010,2022-11-08 16:31:48.747,116,550,434,0,0,0,2,0,0
289009,2022-11-08 16:31:48.537,103,550,447,0,0,0,2,0,0
289008,2022-11-08 16:31:48.330,103,550,447,0,0,0,2,0,0
289007,2022-11-08 16:31:48.127,97,550,453,0,0,0,2,0,0
289006,2022-11-08 16:31:47.890,97,550,453,0,0,0,2,0,0
289005,2022-11-08 16:31:47.713,91,550,459,0,0,0,2,0,0
289004,2022-11-08 16:31:47.497,57,550,493,0,0,0,2,0,0
289003,2022-11-08 16:31:47.303,44,550,506,0,0,0,2,0,0
289002,2022-11-08 16:31:47.097,36,550,514,0,0,0,2,0,0
