ID,logTime,lidarDistance,setPoint,difference,upMotor,,throttleMotor,yawMotor,servoDoor,p_up,isMicroPython,i_up,d_up,p_throttle,i_throttle,d_throttle,p_yaw,i_yaw,d_yaw,scalar_up,scalar_yaw,scalar_throttle,error_rounding_up,error_scaling_up,pid_min_up
242693,2022-11-08 13:06:30.293,1487,550,-937,1,,0,0.127782,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242694,2022-11-08 13:06:30.530,1487,550,-937,1,,0,0.129694,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242695,2022-11-08 13:06:30.723,1488,550,-938,1,,0,0.128925,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242696,2022-11-08 13:06:30.903,1486,550,-936,1,,0,0.12832,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242697,2022-11-08 13:06:31.103,1486,550,-936,1,,0,0.127204,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242698,2022-11-08 13:06:31.313,1486,550,-936,1,,0,0.129039,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242699,2022-11-08 13:06:31.523,1486,550,-936,1,,0,0.126743,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242700,2022-11-08 13:06:31.700,1488,550,-938,1,,0,0.127457,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242701,2022-11-08 13:06:31.903,1487,550,-937,1,,0,0.129101,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242702,2022-11-08 13:06:32.110,1487,550,-937,1,,0,0.127678,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242703,2022-11-08 13:06:32.323,1600,550,-1050,1,,0,0.12808,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242704,2022-11-08 13:06:32.547,1489,550,-939,1,,0,0.128709,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242705,2022-11-08 13:06:32.747,1486,550,-936,1,,0,0.127032,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242706,2022-11-08 13:06:32.963,1486,550,-936,1,,0,0.127776,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242707,2022-11-08 13:06:33.137,1486,550,-936,1,,0,0.127841,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242708,2022-11-08 13:06:33.373,1488,550,-938,1,,0,0.129264,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242709,2022-11-08 13:06:33.557,1485,550,-935,1,,0,0.128724,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242710,2022-11-08 13:06:33.763,1485,550,-935,1,,0,0.128752,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242711,2022-11-08 13:06:33.947,1485,550,-935,1,,0,0.128797,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242712,2022-11-08 13:06:34.143,1487,550,-937,1,,0,0.128846,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242713,2022-11-08 13:06:34.353,1487,550,-937,1,,0,0.128897,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242714,2022-11-08 13:06:34.543,1487,550,-937,1,,0,0.128946,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242715,2022-11-08 13:06:34.783,1485,550,-935,1,,0,0.129006,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242716,2022-11-08 13:06:34.963,1485,550,-935,1,,0,0.129051,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242717,2022-11-08 13:06:35.163,1486,550,-936,1,,0,0.130377,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242718,2022-11-08 13:06:35.370,1487,550,-937,1,,0,0.127569,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242719,2022-11-08 13:06:35.570,1487,550,-937,1,,0,0.130818,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242720,2022-11-08 13:06:35.767,1486,550,-936,1,,0,0.129891,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242721,2022-11-08 13:06:35.983,1486,550,-936,1,,0,0.129908,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242722,2022-11-08 13:06:36.187,1488,550,-938,1,,0,-0.116898,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242723,2022-11-08 13:06:36.387,1487,550,-937,1,,0,0.245609,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242724,2022-11-08 13:06:36.587,1487,550,-937,1,,0,0.13428,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242725,2022-11-08 13:06:36.770,1487,550,-937,1,,0,0.129703,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242726,2022-11-08 13:06:37.010,1487,550,-937,1,,0,-0.0975494,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242727,2022-11-08 13:06:37.207,1488,550,-938,1,,0,0.00110526,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242728,2022-11-08 13:06:37.403,1487,550,-937,1,,0,0.250066,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242729,2022-11-08 13:06:37.610,1484,550,-934,1,,0,-0.110353,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242730,2022-11-08 13:06:37.793,1487,550,-937,1,,0,2.9197E-05,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242731,2022-11-08 13:06:38.003,1487,550,-937,1,,0,0.00448286,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242732,2022-11-08 13:06:38.203,1486,550,-936,1,,0,0.00396089,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
242733,2022-11-08 13:06:38.410,1485,550,-935,1,,0,0.00428926,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
