ID,logTime,lidarDistance,irSensor,upMotor,throttleMotor,yawMotor,servoDoor,p_up,isMicroPython,i_up,d_up,p_throttle,i_throttle,d_throttle,p_yaw,i_yaw,d_yaw,scalar_up,scalar_yaw,scalar_throttle,error_rounding_up,error_scaling_up,pid_min_up,controlAuthority,loopTime,currentManeuver,state_description,state_target,state_action,ballIsFound,yellowGoalIsFound,orangeGoalIsFound,imu_yaw,imu_yaw_rate,imu_yaw_limited,imu_yaw_rate_limited
355888,2022-11-09 14:53:42.847,1394,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,1,0,0,-3.743E-05,0,-3.743E-05
355889,2022-11-09 14:53:43.030,1394,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.210937,Do nothing.,rcRemote,none,none,0,1,0,0,-3.743E-05,0,-3.743E-05
355890,2022-11-09 14:53:43.227,1436,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,1,0,2.0011,6.72557E+15,0,-3.743E-05
355891,2022-11-09 14:53:43.440,1419,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,1,0,9.01214E+15,4.7088E-30,3.14159,4.7088E-30
355892,2022-11-09 14:53:43.653,1420,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,Do nothing.,rcRemote,none,none,0,1,0,2.35228E-38,-3.16866E+37,2.35228E-38,0
355893,2022-11-09 14:53:43.847,1412,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,1,0,1.79266E-38,4.32278E-28,1.79266E-38,4.32278E-28
355894,2022-11-09 14:53:44.043,1412,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,1,0,-0.215755,-0.00095749,-0.215755,-0.00095749
355895,2022-11-09 14:53:44.250,1400,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,1,0,0.0317197,0.306027,0.0317197,0.306027
355896,2022-11-09 14:53:44.467,1396,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,Do nothing.,rcRemote,none,none,0,1,0,-2.65991E+36,-12457700,-3.14159,0
355897,2022-11-09 14:53:45.563,1390,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,1,0,0.00781679,-5.36384E+16,0.00781679,0
355898,2022-11-09 14:53:45.757,1365,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,1.07422,Do nothing.,rcRemote,none,none,0,1,0,0.00781679,-5.36384E+16,0.00781679,0
355899,2022-11-09 14:53:45.960,1365,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.195312,Do nothing.,rcRemote,none,none,0,1,0,0.00781679,-5.36384E+16,0.00781679,0
355900,2022-11-09 14:53:46.180,1388,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.195312,Do nothing.,rcRemote,none,none,0,1,0,3.77997E+22,2.8545E-06,3.14159,2.8545E-06
355901,2022-11-09 14:53:46.360,1387,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.203125,Do nothing.,rcRemote,none,none,0,1,0,-1.2019E-33,2.38637E-38,-1.2019E-33,2.38637E-38
355902,2022-11-09 14:53:46.607,1385,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,1,0,1.2147,1.54344E+23,0,2.38637E-38
